#Nnodes	depth	mean_depth	Leaves_mean_depth
32	7	4.1875	4.64286
32	7	4.1875	4.66667
32	7	4.1875	4.70588
32	7	4.1875	4.73333
32	7	4.1875	4.76471
32	7	4.1875	4.78571
32	7	4.1875	4.8
32	7	4.1875	4.82353
32	7	4.1875	4.86667
32	7	4.1875	4.875
32	7	4.1875	4.93333
32	7	4.1875	5
32	7	4.21875	4.64706
32	7	4.21875	4.70588
32	7	4.21875	4.75
32	7	4.21875	4.88235
32	7	4.21875	5
32	7	4.25	4.64706
32	7	4.25	4.7
32	7	4.25	4.75
32	7	4.25	4.77778
32	7	4.25	4.8125
32	7	4.25	4.82353
32	7	4.25	4.875
32	7	4.25	4.93333
32	7	4.25	5
32	7	4.25	5.07143
32	7	4.25	5.07692
32	7	4.28125	4.6
32	7	4.28125	4.64706
32	7	4.28125	4.8125
32	7	4.28125	4.9375
32	7	4.28125	5
32	7	4.3125	4.6875
32	7	4.3125	4.8125
32	7	4.3125	4.86667
32	7	4.3125	4.9375
32	7	4.3125	5
32	7	4.3125	5.13333
32	7	4.3125	5.14286
32	7	4.34375	4.78947
32	7	4.34375	4.8
32	7	4.34375	4.8125
32	7	4.34375	4.88235
32	7	4.34375	5
32	7	4.34375	5.07143
32	7	4.375	4.75
32	7	4.375	4.82353
32	7	4.375	4.85714
32	7	4.375	5
32	7	4.375	5.0625
32	7	4.375	5.23077
32	7	4.40625	4.88235
32	7	4.40625	4.93333
32	7	4.40625	4.9375
32	7	4.40625	5.0625
32	7	4.40625	5.13333
32	7	4	4.35714
32	7	4.4375	4.88235
32	7	4.4375	4.88889
32	7	4.4375	5
32	7	4.4375	5.07143
32	7	4.4375	5.125
32	7	4.4375	5.13333
32	7	4.4375	5.21429
32	7	4	4.38889
32	7	4	4.4
32	7	4	4.41176
32	7	4	4.4375
32	7	4	4.53333
32	7	4	4.5625
32	7	4	4.625
32	7	4	4.64286
32	7	4.46875	4.88889
32	7	4.46875	5.23529
32	7	4.46875	5.46154
32	7	4	4.78571
32	7	4.53125	5.0625
32	7	4.53125	5.27778
32	7	4.5	4.88889
32	7	4.5	5
32	7	4.5	5.05882
32	7	4.5	5.3125
32	7	4.5625	5.26667
32	7	4.5625	5.42857
32	7	4.5625	5.4375
32	7	4.59375	5.35714
32	7	4.625	5.13333
32	7	4.625	5.42857
32	7	4.625	5.4375
32	7	4.65625	5.1
32	7	4.65625	5.22222
32	7	4.65625	5.4375
32	7	4.6875	5.35294
32	7	4.6875	5.41176
32	7	4.71875	5.375
32	7	4.71875	5.4
32	7	4.75	5.5
32	7	4.9375	5.73333
32	7	5.0625	5.625
32	8	3.59375	3.84211
32	8	3.6875	3.94444
32	8	3.71875	4.05556
32	8	3.8125	4.06667
32	8	3.84375	4.33333
32	8	3.875	4.2
32	8	3.875	4.25
32	8	3.875	4.28571
32	8	3.875	4.33333
32	8	3.875	4.46154
32	8	3.90625	4.125
32	8	3.90625	4.23529
32	8	3.90625	4.33333
32	8	3.90625	4.35294
32	8	3.90625	4.4
32	8	3.9375	4.25
32	8	3.9375	4.26667
32	8	3.9375	4.27778
32	8	3.9375	4.3125
32	8	3.9375	4.64286
32	8	3.96875	4.2
32	8	3.96875	4.25
32	8	3.96875	4.3125
32	8	3.96875	4.4375
32	8	3.96875	4.6
32	8	4.03125	4.4375
32	8	4.03125	4.64286
32	8	4.0625	4.27778
32	8	4.0625	4.4
32	8	4.0625	4.5625
32	8	4.0625	4.64286
32	8	4.09375	4.42105
32	8	4.09375	4.5
32	8	4.09375	4.5625
32	8	4.09375	4.58824
32	8	4.125	4.41176
32	8	4.125	4.6
32	8	4.125	4.71429
32	8	4.125	5
32	8	4.15625	4.42105
32	8	4.15625	4.73333
32	8	4.1875	4.5
32	8	4.1875	4.52941
32	8	4.1875	4.5625
32	8	4.21875	4.58824
32	8	4.21875	4.63158
32	8	4.21875	4.70588
32	8	4.21875	4.86667
32	8	4.21875	5
32	8	4.25	4.27778
32	8	4.25	4.76471
32	8	4.25	4.92308
32	8	4.25	5
32	8	4.28125	4.625
32	8	4.28125	4.66667
32	8	4.28125	4.72222
32	8	4.28125	4.76471
32	8	4.3125	4.5
32	8	4.3125	4.58824
32	8	4.3125	4.6
32	8	4.3125	4.64286
32	8	4.3125	4.71429
32	8	4.3125	4.72222
32	8	4.3125	4.73333
32	8	4.3125	4.8
32	8	4.3125	4.9375
32	8	4.3125	5
32	8	4.34375	4.66667
32	8	4.34375	4.8
32	8	4.34375	5.06667
32	8	4.34375	5.07143
32	8	4.375	4.6
32	8	4.375	4.75
32	8	4.375	4.8125
32	8	4.375	4.92857
32	8	4.375	4.93333
32	8	4.375	4.94737
32	8	4.375	5
32	8	4.375	5.25
32	8	4.40625	4.82353
32	8	4.40625	4.875
32	8	4.40625	5
32	8	4.40625	5.0625
32	8	4.40625	5.06667
32	8	4.40625	5.15385
32	8	4	4.23529
32	8	4.4375	4.55556
32	8	4.4375	4.58824
32	8	4.4375	4.86667
32	8	4.4375	4.875
32	8	4.4375	4.9375
32	8	4.4375	5
32	8	4.4375	5.125
32	8	4.4375	5.58333
32	8	4	4.4
32	8	4	4.47059
32	8	4.46875	4.875
32	8	4.46875	4.94118
32	8	4.46875	5
32	8	4.46875	5.42857
32	8	4.53125	4.47368
32	8	4.53125	4.88235
32	8	4.53125	4.94118
32	8	4.53125	5.125
32	8	4.53125	5.1875
32	8	4.53125	5.3125
32	8	4.53125	5.38462
32	8	4.5	4.78571
32	8	4.5	5.0625
32	8	4.5	5.06667
32	8	4.5	5.13333
32	8	4.5625	5.0625
32	8	4.5625	5.125
32	8	4.5625	5.13333
32	8	4.5625	5.21429
32	8	4.5625	5.26667
32	8	4.5625	5.33333
32	8	4.59375	5
32	8	4.59375	5.06667
32	8	4.59375	5.13333
32	8	4.59375	5.14286
32	8	4.59375	5.2
32	8	4.625	4.875
32	8	4.625	5.2
32	8	4.65625	5.2
32	8	4.65625	5.33333
32	8	4.65625	5.38462
32	8	4.6875	5.13333
32	8	4.6875	5.41176
32	8	4.6875	5.625
32	8	4.71875	5.16667
32	8	4.71875	5.3125
32	8	4.71875	5.38462
32	8	4.71875	5.46667
32	8	4.71875	5.53333
32	8	4.71875	5.53846
32	8	4.71875	5.57143
32	8	4.71875	5.64286
32	8	4.75	5.125
32	8	4.75	5.1875
32	8	4.75	5.33333
32	8	4.75	5.35294
32	8	4.75	5.5
32	8	4.75	5.58333
32	8	4.75	5.76923
32	8	4.78125	5.71429
32	8	4.8125	5.375
32	8	4.8125	5.6
32	8	4.84375	5.23529
32	8	4.84375	5.29412
32	8	4.84375	5.57143
32	8	4.875	5.35294
32	8	4.875	5.6
32	8	4.90625	5.5
32	8	4.90625	5.53333
32	8	4.9375	5.64706
32	8	4.96875	5.57143
32	8	4.96875	5.8
32	8	4.96875	5.85714
32	8	5.03125	5.6
32	8	5.03125	5.71429
32	8	5.09375	5.66667
32	8	5.09375	5.85714
32	8	5.125	5.76923
32	8	5.125	5.8
32	8	5.125	5.82353
32	8	5.15625	5.8125
32	8	5.21875	5.86667
32	8	5.21875	6.4
32	8	5.28125	6.07143
32	8	5.28125	6.21429
32	8	5	5.4
32	8	5	5.53846
32	8	5	5.5625
32	9	3.90625	4.11765
32	9	3.9375	4
32	9	3.96875	4.23529
32	9	3.96875	4.30769
32	9	4.03125	4.33333
32	9	4.0625	4.26667
32	9	4.15625	4.6
32	9	4.1875	4.66667
32	9	4.28125	4.625
32	9	4.28125	4.6875
32	9	4.28125	4.78571
32	9	4.28125	4.92857
32	9	4.3125	4.55556
32	9	4.34375	5.16667
32	9	4.375	4.82353
32	9	4.40625	4.8125
32	9	4.4375	5
32	9	4.4375	5.07692
32	9	4.46875	4.76471
32	9	4.46875	5
32	9	4.53125	5.0625
32	9	4.53125	5.07143
32	9	4.53125	5.28571
32	9	4.5	4.68421
32	9	4.5	5.2
32	9	4.59375	5
32	9	4.59375	5.33333
32	9	4.625	5.13333
32	9	4.625	5.15385
32	9	4.65625	5.06667
32	9	4.6875	5.2
32	9	4.6875	5.35714
32	9	4.71875	5.38462
32	9	4.71875	5.53333
32	9	4.75	5.125
32	9	4.75	5.15385
32	9	4.78125	5.27778
32	9	4.78125	5.42857
32	9	4.8125	5
32	9	4.8125	5.13333
32	9	4.84375	5.23529
32	9	4.875	5.61538
32	9	4.875	5.81818
32	9	4.875	6
32	9	4.90625	5.17647
32	9	4.90625	5.4375
32	9	4.9375	5.64286
32	9	4.96875	5.66667
32	9	4.96875	5.76923
32	9	5.03125	5.625
32	9	5.0625	5.26667
32	9	5.09375	5.64286
32	9	5.125	5.73333
32	9	5.28125	6.06667
32	9	5.28125	6.25
32	9	5.3125	5.86667
32	9	5.3125	5.88235
32	9	5.3125	6.15385
32	9	5.34375	5.8
32	9	5.375	5.89474
32	9	5.375	6.4375
32	9	5.40625	6
32	9	5.5	5.93333
32	9	5.5625	6.06667
32	9	5.5625	6.1875
32	9	5.71875	6.06667
32	9	5.71875	6.53846
32	9	5.71875	6.55556
32	9	5.78125	6.25
64	10	4.45312	4.83871
64	10	4.51562	4.74194
64	10	4.54688	4.93103
64	10	4.54688	4.9697
64	10	4.5625	5
64	10	4.59375	4.90909
64	10	4.59375	4.93548
64	10	4.59375	5.09677
64	10	4.60938	4.91176
64	10	4.60938	4.96667
64	10	4.60938	5.06452
64	10	4.64062	5.03333
64	10	4.6875	4.66667
64	10	4.6875	5.05882
64	10	4.6875	5.09091
64	10	4.71875	5
64	10	4.71875	5.21212
64	10	4.73438	5.0625
64	10	4.73438	5.15625
64	10	4.73438	5.45161
64	10	4.75	5.39286
64	10	4.76562	5.19355
64	10	4.76562	5.35714
64	10	4.78125	5.5
64	10	4.79688	5.3125
64	10	4.79688	5.32258
64	10	4.8125	5.23529
64	10	4.8125	5.24242
64	10	4.82812	5.25
64	10	4.82812	5.35484
64	10	4.82812	5.37931
64	10	4.84375	5.21875
64	10	4.84375	5.29412
64	10	4.875	5.41935
64	10	4.89062	5.14706
64	10	4.89062	5.63333
64	10	4.90625	5.36667
64	10	4.90625	5.6129
64	10	4.92188	5.1875
64	10	4.92188	5.20588
64	10	4.92188	5.42857
64	10	4.9375	5.3871
64	10	4.9375	5.42424
64	10	4.96875	5.27778
64	10	4.98438	5.36364
64	10	4.98438	5.68966
64	10	5.01562	5.36111
64	10	5.03125	5.6
64	10	5.03125	5.69697
64	10	5.0625	5.53125
64	10	5.09375	5.41935
64	10	5.09375	5.6
64	10	5.10938	5.66667
64	10	5.10938	5.68966
64	10	5.10938	5.69697
64	10	5.10938	5.75
64	10	5.10938	5.88889
64	10	5.125	5.57143
64	10	5.125	5.78571
64	10	5.14062	5.42857
64	10	5.14062	5.54545
64	10	5.15625	5.58824
64	10	5.17188	5.70968
64	10	5.20312	6.03571
64	10	5.21875	5.7
64	10	5.21875	5.88
64	10	5.23438	5.90909
64	10	5.25	5.60606
64	10	5.26562	5.625
64	10	5.26562	5.6875
64	10	5.26562	5.8125
64	10	5.26562	5.92857
64	10	5.26562	5.96552
64	10	5.28125	6.0303
64	10	5.29688	6.03448
64	10	5.29688	6.06667
64	10	5.3125	5.6875
64	10	5.3125	6.1
64	10	5.32812	6.02857
64	10	5.35938	5.65625
64	10	5.35938	6.02857
64	10	5.39062	5.94286
64	10	5.42188	5.9
64	10	5.42188	6.0303
64	10	5.4375	5.94118
64	10	5.45312	5.89655
64	10	5.45312	5.90909
64	10	5.46875	6.06452
64	10	5.48438	6
64	10	5	5.36364
64	10	5.54688	5.8
64	10	5	5.54839
64	10	5.5	5.8
64	10	5.5	5.96667
64	10	5.5	6
64	10	5	5.62069
64	10	5.5625	5.96875
64	10	5.5625	6.14286
64	10	5.5625	6.5
64	10	5.57812	6.45161
64	10	5	5.89655
64	10	5.60938	6.03125
64	10	5.60938	6.46154
64	10	5.625	6
64	10	5.625	6.08824
64	10	5.625	6.09375
64	10	5.65625	6.55556
64	10	5.67188	6.21212
64	10	5.70312	6.26667
64	10	5.75	6.67742
64	10	5.78125	6.13158
64	10	5.9375	6.51613
64	10	5.98438	6.54545
64	10	6.01562	6.60606
64	10	6.01562	6.81481
64	10	6.03125	6.73333
64	10	6.07812	6.375
64	10	6.07812	6.64286
64	10	6.07812	7.03448
64	10	6.20312	6.80645
64	10	6.26562	6.74194
64	10	6.48438	7
64	10	6.53125	6.9697
64	10	6	6.57576
64	11	4.21875	4.4375
64	11	4.32812	4.40541
64	11	4.57812	4.67647
64	11	4.65625	5.06061
64	11	4.78125	5.03125
64	11	4.79688	5.15152
64	11	5.01562	5.51724
64	11	5.0625	5.23529
64	11	5.07812	5.37143
64	11	5.10938	5.42424
64	11	5.14062	5.36667
64	11	5.17188	5.38235
64	11	5.1875	5.64286
64	11	5.1875	5.64706
64	11	5.1875	5.72414
64	11	5.20312	5.6
64	11	5.21875	5.8
64	11	5.23438	5.48485
64	11	5.25	5.67647
64	11	5.3125	5.8
64	11	5.34375	5.70588
64	11	5.39062	5.86207
64	11	5.40625	5.8125
64	11	5.46875	5.9
64	11	5.51562	6
64	11	5.5	5.9375
64	11	5.5625	6
64	11	5.625	5.79412
64	11	5.625	6.09375
64	11	5.64062	6.32258
64	11	5.75	6.3871
64	11	5.76562	6.09091
64	11	5.875	6.43243
64	11	5.875	6.56667
64	11	5.89062	6.0625
64	11	5.9375	6.46667
64	11	5.9375	6.48485
64	11	6.03125	6.5
64	11	6.03125	6.74074
64	11	6.14062	6.90909
64	11	6.75	7.26667
64	12	4.79688	5.26667
64	12	5.10938	5.11429
64	12	5.125	5.27273
64	12	5.125	5.46429
64	12	5.125	5.62069
64	12	5.125	5.88462
64	12	5.35938	5.73333
64	12	5.39062	5.70968
64	12	5.54688	5.93548
64	12	5.625	6
64	12	5.65625	5.87097
64	12	5.76562	6.1
64	12	5.76562	6.59259
64	12	5.82812	6.3
64	12	5.90625	6.3
64	12	6.0625	6.4
64	12	6.10938	6.4375
64	12	6.14062	6.45161
64	12	6.20312	6.69697
64	12	6.21875	6.88889
64	12	6.35938	7
64	12	6.625	7.36667
64	12	6.875	7.6
64	13	5.54688	5.72727
64	13	5.64062	5.83333
64	13	5.9375	6.58621
64	13	6.25	6.75862
64	14	5.92188	5.91176
64	14	6.84375	7.12903
64	14	7.53125	8.37931
64	6	3.5625	4.02941
64	6	3.625	4.08824
64	6	3.75	4.22222
64	6	3.75	4.26471
64	6	3.8125	4.11111
64	6	3.8125	4.33333
64	6	3.82812	4.4
64	6	3.85938	4.33333
64	6	3.90625	4.45161
64	6	3.92188	4.31707
64	6	3.92188	4.37143
64	6	3.95312	4.36364
64	6	3.95312	4.46875
64	6	3.95312	4.48571
64	6	3.98438	4.44118
64	6	4.01562	4.41176
64	6	4.01562	4.45714
64	6	4.01562	4.52941
64	6	4.04688	4.57576
64	6	4.09375	4.72414
64	6	4.125	4.58824
64	6	4.125	4.66667
64	6	4.15625	4.5
64	6	4.17188	4.77143
64	6	4	4.64516
64	7	3.65625	4.0303
64	7	3.67188	4.23333
64	7	3.8125	4.25806
64	7	3.82812	4.40625
64	7	3.84375	4.34375
64	7	3.84375	4.35294
64	7	3.85938	4.40625
64	7	3.875	4.26471
64	7	3.89062	4.26471
64	7	3.89062	4.27273
64	7	3.89062	4.3125
64	7	3.92188	4.21053
64	7	3.92188	4.21622
64	7	3.92188	4.41176
64	7	3.92188	4.41935
64	7	3.92188	4.45161
64	7	3.92188	4.46667
64	7	3.92188	4.56667
64	7	3.9375	4.37838
64	7	3.9375	4.5
64	7	3.95312	4.33333
64	7	3.95312	4.45455
64	7	3.95312	4.5625
64	7	3.96875	4.41667
64	7	3.98438	4.48571
64	7	4.01562	4.42424
64	7	4.01562	4.54545
64	7	4.03125	4.46875
64	7	4.03125	4.54839
64	7	4.03125	4.58621
64	7	4.04688	4.41176
64	7	4.04688	4.75862
64	7	4.0625	4.45455
64	7	4.0625	4.63333
64	7	4.07812	4.5625
64	7	4.07812	4.6
64	7	4.07812	4.625
64	7	4.09375	4.46875
64	7	4.09375	4.48387
64	7	4.09375	4.5
64	7	4.09375	4.55882
64	7	4.09375	4.57576
64	7	4.10938	4.5
64	7	4.10938	4.57143
64	7	4.10938	4.62069
64	7	4.10938	4.625
64	7	4.10938	4.65625
64	7	4.10938	4.66667
64	7	4.10938	4.76667
64	7	4.125	4.57143
64	7	4.125	4.59375
64	7	4.125	4.64706
64	7	4.125	4.67647
64	7	4.14062	4.52941
64	7	4.14062	4.59375
64	7	4.14062	4.70588
64	7	4.14062	4.75862
64	7	4.15625	4.57143
64	7	4.15625	4.58065
64	7	4.15625	4.60606
64	7	4.15625	4.61765
64	7	4.15625	4.64706
64	7	4.15625	4.70588
64	7	4.15625	4.72414
64	7	4.15625	4.73529
64	7	4.15625	4.8
64	7	4.17188	4.59375
64	7	4.17188	4.70968
64	7	4.1875	4.73333
64	7	4.1875	4.8
64	7	4.1875	4.89286
64	7	4.20312	4.75
64	7	4.21875	4.62162
64	7	4.21875	4.67568
64	7	4.21875	4.75758
64	7	4.23438	4.79412
64	7	4.25	4.69444
64	7	4.25	4.8125
64	7	4.25	4.85714
64	7	4.25	4.88889
64	7	4.25	4.89286
64	7	4.26562	4.72727
64	7	4.28125	4.62857
64	7	4.28125	4.66667
64	7	4.28125	4.75
64	7	4.28125	4.76471
64	7	4.28125	4.81818
64	7	4.28125	4.87097
64	7	4.29688	4.75
64	7	4.29688	4.82353
64	7	4.29688	4.96774
64	7	4.3125	4.80556
64	7	4.3125	4.8125
64	7	4.3125	4.83333
64	7	4.3125	4.90323
64	7	4.3125	4.93548
64	7	4.3125	4.96667
64	7	4.32812	4.82353
64	7	4.32812	4.87097
64	7	4.32812	4.9
64	7	4.32812	5.06667
64	7	4.34375	4.76471
64	7	4.34375	4.8
64	7	4.34375	4.83333
64	7	4.34375	4.85294
64	7	4.34375	4.87097
64	7	4.34375	4.90625
64	7	4.35938	5
64	7	4.35938	5.06452
64	7	4.35938	5.25
64	7	4.375	4.88235
64	7	4.375	4.97059
64	7	4.39062	4.78788
64	7	4.39062	4.96875
64	7	4.39062	5
64	7	4.39062	5.12903
64	7	4.42188	4.85714
64	7	4.42188	4.88235
64	7	4.42188	4.93548
64	7	4.4375	4.87097
64	7	4.4375	4.93939
64	7	4.4375	4.96875
64	7	4.4375	5.14286
64	7	4.4375	5.18182
64	7	4	4.48387
64	7	4	4.48485
64	7	4	4.5
64	7	4.45312	4.96875
64	7	4.45312	5.03125
64	7	4.46875	4.88571
64	7	4.46875	4.90625
64	7	4.46875	5.06667
64	7	4.46875	5.12903
64	7	4.48438	4.88235
64	7	4.48438	4.96552
64	7	4.48438	5.09677
64	7	4.48438	5.16667
64	7	4.48438	5.24138
64	7	4.51562	4.83784
64	7	4.51562	5.02857
64	7	4.51562	5.05882
64	7	4.51562	5.19355
64	7	4.53125	5.0303
64	7	4.53125	5.27586
64	7	4.54688	5.15625
64	7	4.5	5
64	7	4.5	5.09091
64	7	4.5625	5.10345
64	7	4.5625	5.2
64	7	4.57812	5.05714
64	7	4.57812	5.09375
64	7	4.57812	5.125
64	7	4.57812	5.16129
64	7	4.59375	5.14286
64	7	4.59375	5.2069
64	7	4.59375	5.26667
64	7	4.60938	5.06061
64	7	4.60938	5.42857
64	7	4.625	5.3125
64	7	4.67188	5.2
64	7	4.67188	5.53571
64	7	4.70312	5.55172
64	7	4.73438	5.3125
64	7	4.76562	5.17949
64	7	4.76562	5.3871
64	7	4.76562	5.39394
64	7	4.78125	5.36364
64	7	4.78125	5.40625
64	7	4.79688	5.4375
64	7	4.85938	5.74074
64	7	4.90625	5.48485
64	7	4.9375	5.6875
64	7	5.07812	5.76667
64	7	5.09375	5.67647
64	8	3.90625	4.34375
64	8	3.90625	4.35484
64	8	3.92188	4.23529
64	8	3.9375	4.29412
64	8	3.9375	4.30556
64	8	3.96875	4.08333
64	8	3.96875	4.53333
64	8	3.98438	4.41176
64	8	4.01562	4.40625
64	8	4.01562	4.5
64	8	4.03125	4.30556
64	8	4.03125	4.48485
64	8	4.04688	4.22857
64	8	4.04688	4.4
64	8	4.04688	4.42424
64	8	4.04688	4.60606
64	8	4.07812	4.47222
64	8	4.07812	4.58065
64	8	4.09375	4.51515
64	8	4.09375	4.58824
64	8	4.10938	4.52778
64	8	4.10938	4.55882
64	8	4.10938	4.75
64	8	4.125	4.47059
64	8	4.125	4.52941
64	8	4.125	4.65625
64	8	4.14062	4.53125
64	8	4.14062	4.55172
64	8	4.14062	4.625
64	8	4.15625	4.53125
64	8	4.15625	4.57576
64	8	4.15625	4.71875
64	8	4.17188	4.57143
64	8	4.17188	4.72727
64	8	4.17188	4.74194
64	8	4.1875	4.6129
64	8	4.1875	4.65517
64	8	4.1875	4.7
64	8	4.1875	4.71875
64	8	4.1875	4.74194
64	8	4.20312	4.44118
64	8	4.20312	4.625
64	8	4.21875	4.58065
64	8	4.21875	4.63636
64	8	4.21875	4.67647
64	8	4.21875	4.84375
64	8	4.23438	4.6875
64	8	4.23438	4.72727
64	8	4.23438	4.8
64	8	4.23438	4.96552
64	8	4.25	4.61765
64	8	4.25	4.8
64	8	4.25	4.90323
64	8	4.26562	4.7037
64	8	4.26562	4.71875
64	8	4.26562	4.87097
64	8	4.26562	4.89286
64	8	4.26562	4.89655
64	8	4.26562	4.96296
64	8	4.28125	4.66667
64	8	4.28125	4.7027
64	8	4.28125	4.9375
64	8	4.28125	5.03448
64	8	4.29688	4.63636
64	8	4.29688	4.72727
64	8	4.29688	4.74286
64	8	4.29688	4.76471
64	8	4.29688	4.77419
64	8	4.29688	4.81818
64	8	4.29688	4.83871
64	8	4.29688	4.875
64	8	4.3125	4.68571
64	8	4.3125	5
64	8	4.32812	4.62857
64	8	4.32812	4.96875
64	8	4.34375	4.64865
64	8	4.34375	4.75
64	8	4.34375	4.78125
64	8	4.34375	4.85294
64	8	4.34375	4.90625
64	8	4.34375	4.93333
64	8	4.34375	5.09677
64	8	4.35938	4.69697
64	8	4.35938	4.72727
64	8	4.35938	4.87879
64	8	4.375	4.65714
64	8	4.375	4.72727
64	8	4.375	4.73333
64	8	4.375	4.84375
64	8	4.375	4.84848
64	8	4.375	4.87097
64	8	4.375	4.875
64	8	4.375	5
64	8	4.375	5.03333
64	8	4.375	5.06452
64	8	4.39062	4.75758
64	8	4.39062	4.87879
64	8	4.39062	4.88235
64	8	4.39062	4.9
64	8	4.39062	4.91176
64	8	4.39062	5.03333
64	8	4.40625	4.9375
64	8	4.40625	5.13333
64	8	4.42188	4.8
64	8	4.42188	4.8125
64	8	4.4375	4.82857
64	8	4.4375	4.84375
64	8	4.4375	5.10345
64	8	4.4375	5.25
64	8	4.45312	4.84615
64	8	4.45312	4.875
64	8	4.45312	4.88235
64	8	4.45312	4.91176
64	8	4.45312	4.91429
64	8	4.45312	4.97059
64	8	4	4.53125
64	8	4.45312	5.03125
64	8	4.46875	4.83333
64	8	4.46875	4.87097
64	8	4.46875	4.94118
64	8	4.46875	4.96875
64	8	4.46875	4.97059
64	8	4.46875	5
64	8	4.46875	5.03226
64	8	4.46875	5.10345
64	8	4.48438	4.77143
64	8	4.48438	4.88889
64	8	4.48438	4.90323
64	8	4.48438	4.91667
64	8	4.48438	4.94286
64	8	4.48438	4.96875
64	8	4.48438	4.9697
64	8	4.48438	4.97059
64	8	4.48438	5.06061
64	8	4.48438	5.09677
64	8	4.51562	4.69697
64	8	4.51562	4.90909
64	8	4.51562	4.96875
64	8	4.51562	5
64	8	4.53125	4.81818
64	8	4.53125	5
64	8	4.53125	5.03226
64	8	4.53125	5.09375
64	8	4.53125	5.12903
64	8	4.53125	5.14706
64	8	4.53125	5.15152
64	8	4.53125	5.16129
64	8	4.54688	4.93548
64	8	4.54688	5.0303
64	8	4.54688	5.1
64	8	4.5	4.93939
64	8	4.5	5
64	8	4.5	5.13793
64	8	4.5	5.15625
64	8	4.5625	5
64	8	4.5625	5.12121
64	8	4.5625	5.125
64	8	4.5625	5.15625
64	8	4.57812	5
64	8	4.57812	5.0303
64	8	4.57812	5.03125
64	8	4.57812	5.05882
64	8	4.57812	5.0625
64	8	4.57812	5.08571
64	8	4.57812	5.11111
64	8	4.57812	5.11765
64	8	4.57812	5.17241
64	8	4.57812	5.18519
64	8	4.59375	4.9375
64	8	4.59375	5.05882
64	8	4.59375	5.09375
64	8	4.59375	5.16667
64	8	4.59375	5.19355
64	8	4.59375	5.26667
64	8	4.59375	5.41379
64	8	4.60938	5
64	8	4.60938	5.06061
64	8	4.60938	5.08571
64	8	4.60938	5.12903
64	8	4.60938	5.21212
64	8	4.60938	5.21875
64	8	4.625	4.87879
64	8	4.625	5.14286
64	8	4.64062	4.94444
64	8	4.64062	5.05882
64	8	4.64062	5.16667
64	8	4.64062	5.2
64	8	4.64062	5.23333
64	8	4.64062	5.25
64	8	4.64062	5.39286
64	8	4.65625	5
64	8	4.65625	5.03125
64	8	4.65625	5.21875
64	8	4.65625	5.25714
64	8	4.67188	5.23333
64	8	4.67188	5.25806
64	8	4.67188	5.2963
64	8	4.6875	5.05263
64	8	4.6875	5.08571
64	8	4.6875	5.15152
64	8	4.6875	5.18182
64	8	4.6875	5.29032
64	8	4.70312	5.21212
64	8	4.70312	5.21875
64	8	4.70312	5.24242
64	8	4.70312	5.26667
64	8	4.70312	5.51724
64	8	4.71875	5.1875
64	8	4.71875	5.29412
64	8	4.71875	5.37931
64	8	4.71875	5.45455
64	8	4.71875	5.46667
64	8	4.71875	5.54839
64	8	4.73438	5.15625
64	8	4.73438	5.16129
64	8	4.73438	5.23333
64	8	4.73438	5.23529
64	8	4.73438	5.26667
64	8	4.73438	5.29412
64	8	4.73438	5.32258
64	8	4.75	5.125
64	8	4.75	5.19355
64	8	4.75	5.3125
64	8	4.75	5.32258
64	8	4.75	5.34375
64	8	4.75	5.44828
64	8	4.76562	5.36667
64	8	4.78125	5.09091
64	8	4.78125	5.12121
64	8	4.78125	5.25
64	8	4.78125	5.3871
64	8	4.78125	5.41935
64	8	4.78125	5.46875
64	8	4.79688	5.35294
64	8	4.79688	5.36364
64	8	4.79688	5.375
64	8	4.79688	5.46429
64	8	4.8125	5.24242
64	8	4.8125	5.26471
64	8	4.8125	5.28125
64	8	4.8125	5.29412
64	8	4.8125	5.30303
64	8	4.8125	5.31034
64	8	4.8125	5.34375
64	8	4.8125	5.35294
64	8	4.8125	5.48387
64	8	4.82812	5.23529
64	8	4.82812	5.45161
64	8	4.82812	5.51852
64	8	4.84375	5.28125
64	8	4.84375	5.29412
64	8	4.84375	5.30556
64	8	4.84375	5.3871
64	8	4.85938	5.28571
64	8	4.85938	5.375
64	8	4.85938	5.45161
64	8	4.85938	5.54839
64	8	4.85938	5.62069
64	8	4.875	5.28125
64	8	4.875	5.33333
64	8	4.875	5.51515
64	8	4.875	5.67857
64	8	4.89062	5.21212
64	8	4.89062	5.3125
64	8	4.89062	5.34375
64	8	4.89062	5.44118
64	8	4.89062	5.46875
64	8	4.90625	5.31429
64	8	4.90625	5.3871
64	8	4.90625	5.42424
64	8	4.92188	5.375
64	8	4.92188	5.41176
64	8	4.92188	5.46667
64	8	4.92188	5.51515
64	8	4.92188	5.75862
64	8	4.9375	5.4
64	8	4.9375	5.47059
64	8	4.9375	5.48387
64	8	4.9375	5.51515
64	8	4.95312	5.42424
64	8	4.95312	5.44444
64	8	4.95312	5.7
64	8	4.96875	5.55556
64	8	4.96875	5.6875
64	8	4.98438	5.38889
64	8	4.98438	5.46667
64	8	4.98438	5.54839
64	8	4.98438	5.67857
64	8	5.01562	5.60606
64	8	5.01562	5.6875
64	8	5.03125	5.47368
64	8	5.04688	5.57143
64	8	5.04688	5.66667
64	8	5.0625	5.73529
64	8	5.09375	5.57576
64	8	5.09375	5.58333
64	8	5.09375	5.61765
64	8	5.125	5.5
