1	0	1036	0	980	0	3022	0	1317	0	647	0	1072	0	829	0	610	0	2217	0	2271	0	512	0	1551	0	804	0	2168	0	2207	0	667	0	2540	0	1930	0	1626	0	1011	0	2801	0	2744	0	804	0	1988	0	935	0	2109	0	661	0	1558	0	1607	0	2520	0	1865	0	4099	0	1239	0	1030	0	667	0	645	0	943	0	1183	0	822	0	1022	0	795	0	539	0	515	0	1437	0	796	0	844	0	817	0	952	0	5808	0	1565	0	803	0	1544	0	785	0	724	0	812	0	1190	0	4618	0	1846	0	1156	0	18482	0	793	0	785	0	3408	0	3458	0	3867	0	1967	0	956	0	5628	0	1258	0	1097	0	812	0	1388	0	878	0	1200	0	1318	0	2957	0	714	0	1154	0	1715	0	1152	0	509	0	642	0	504	0	593	0	1440	0	509	0	878	0	675	0	6020	0	813	0	2336	0	686	0	852	0	758	0	1885	0	3235	0	2020	0	530	0	957	
2	4.25466	1036	1.9383	980	4.03819	3022	9.75926	1317	2.09813	647	8.50962	1072	31.56	829	3.30675	610	3.86136	2217	13.2804	2271	2.13609	512	5.99298	1551	2.88	804	5.2	2168	8.48085	2207	4.73288	667	3.11575	2540	3.6875	1930	9.0828	1626	2.91007	1011	4.22194	2801	3.23129	2744	1.91093	804	3.03066	1988	4.26275	935	3.0241	2109	2.75269	661	4.88921	1558	5.31217	1607	4.12466	2520	3.12338	1865	3.89176	4099	5.65086	1239	2.95853	1030	4.05172	667	4.15686	645	3.70857	943	3.52358	1183	7.91111	822	7.16402	1022	7.40217	795	1	539	4.54082	515	2.81923	1437	7.40217	796	2.947	844	7.41053	817	4.85385	952	3.71689	5808	2.83548	1565	7.55435	803	8.55414	1544	7.42857	785	3.26543	724	7.85556	812	7.30332	1190	2.39831	4618	2.21866	1846	6.75806	1156	2.12138	18482	7.40217	793	4.29224	785	3.36408	3408	3.36058	3458	3.7905	3867	7.48673	1967	2.95062	956	3.78017	5628	1.83235	1258	3.36562	1097	7.85556	812	5.50867	1388	3.09577	878	2.32653	1200	5.54491	1318	7.72156	2957	7.27381	714	6.87705	1154	6.76555	1715	4.36194	1152	2.43137	509	8.35714	642	1	504	11.1552	593	10.9156	1440	1	509	3.30964	878	8.33945	675	3.846	6020	7.36842	813	6.59283	2336	4.65957	686	3.83133	852	3.93396	758	2.97741	1885	3.25268	3235	1.29885	2020	1	530	3.37879	957	
3	27.75	1036	9.88889	980	7.54545	3022	2	1317	9.38095	647	19.4545	1072	5.66667	829	38.25	610	38.0625	2217	4	2271	10.75	512	29.4286	1551	2	804	30.4231	2168	13.2857	2207	3	667	48.6957	2540	26.8571	1930	7	1626	7.53846	1011	8.14286	2801	48	2744	6.45455	804	7	1988	3.2	935	24	2109	20.4286	661	4.27273	1558	54.2143	1607	11.25	2520	43.56	1865	9.03704	4099	9.95	1239	12.7083	1030	13.0909	667	13.0909	645	4.45455	943	28.4211	1183	18.625	822	5.05263	1022	16.5556	795	1	539	8.85714	515	2.94118	1437	16.7778	796	6.40741	844	16.8889	817	28.1429	952	8.72956	5808	3.72727	1565	16.7778	803	7.25	1544	18.375	785	8.75	724	18	812	25	1190	4.55634	4618	8.55556	1846	36.9167	1156	7.55556	18482	16.3333	793	15.6667	785	61.8519	3408	63.0741	3458	8.33333	3867	10.7667	1967	29.5	956	12.6404	5628	1.85768	1258	1.14286	1097	18	812	38.1875	1388	1.73333	878	15.037	1200	18.7895	1318	8.44444	2957	20.4286	714	36.8333	1154	24.375	1715	5.125	1152	23.4286	509	11	642	1	504	14.4	593	19.4	1440	1	509	4.68966	878	25.8333	675	11.768	6020	16.7778	813	34.6667	2336	23.375	686	59.5714	852	50.1667	758	16.8824	1885	11.1299	3235	31.9333	2020	1	530	6	957	
4	21	1036	4.33333	980	292.5	3022	984	1317	26.6	647	4.5	1072	35	829	161.667	610	15.5	2217	13.5	2271	44	512	2	1551	667	804	14.75	2168	186	2207	147	667	19.5	2540	42	1930	64.25	1626	119.5	1011	2	2801	64.8889	2744	9.6	804	27.2	1988	3	935	324.333	2109	6.4	661	283	1558	29	1607	5	2520	15.5	1865	32.5556	4099	3	1239	4.5	1030	5.6	667	5.6	645	40.25	943	22.5	1183	22	822	8	1022	25	795	2	539	43	515	94.25	1437	25	796	11.9	844	25	817	33	952	27.619	5808	130.333	1565	25	803	64	1544	23	785	2.71429	724	21	812	58	1190	33.283	4618	195.5	1846	24	1156	9202	18482	25	793	32	785	12.5	3408	12.5	3458	30.8148	3867	190	1967	39	956	21.2188	5628	8.76	1258	3	1097	21	812	5	1388	1.125	878	123.5	1200	57.25	1318	55.5714	2957	15	714	24	1154	15.25	1715	171	1152	37	509	513	642	2	504	2	593	8.5	1440	2	509	10	878	2.5	675	18.9211	6020	25	813	297	2336	5.66667	686	81.5	852	12.1	758	4	1885	45.3913	3235	113.4	2020	2	530	579	957	
5	NaN	NaN	2	980	23.6667	3022	NaN	NaN	NaN	NaN	NaN	NaN	338	829	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.5	2168	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37	2801	62.3333	2744	15.6667	804	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.1429	4099	23	1239	NaN	NaN	1.83333	667	1.83333	645	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	533	539	NaN	NaN	NaN	NaN	NaN	NaN	25.5714	844	NaN	NaN	NaN	NaN	24.6	5808	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	724	NaN	NaN	NaN	NaN	152.5	4618	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.7143	3867	NaN	NaN	NaN	NaN	31	5628	31.25	1258	23.6667	1097	NaN	NaN	NaN	NaN	23.6667	878	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	498	504	114	593	NaN	NaN	503	509	9.5	878	6.5	675	29	6020	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.4	3235	134.333	2020	524	530	NaN	NaN	
6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	804	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	171	4099	NaN	NaN	NaN	NaN	4	667	4	645	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11	844	NaN	NaN	NaN	NaN	43.4	5808	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15	724	NaN	NaN	NaN	NaN	68.5	4618	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	164	3867	NaN	NaN	NaN	NaN	60.6	5628	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77	878	NaN	NaN	66.2	6020	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.3333	3235	193	2020	NaN	NaN	NaN	NaN	
7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	667	1	645	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.75	5628	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.75	6020	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.5	667	29.5	645	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	509	5628	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	552	6020	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.5	667	12.5	645	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	241.75	667	241.75	645	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
