1	0	2215	0	1415	0	5323	0	1360	0	4046	0	3181	0	1636	0	1321	0	2052	0	2153	0	1501	0	3278	0	3278	0	6188	0	3579	0	5813	0	1329	0	5539	0	2402	0	5374	0	8968	0	9253	0	1635	0	1658	0	10285	0	4512	0	3111	0	1174	0	1637	0	2891	0	3332	0	5040	0	1870	0	1635	0	1760	0	1274	0	9248	0	3027	0	1793	0	1411	0	2030	0	2942	0	1272	0	1613	0	3717	0	1411	0	1924	0	1007	0	1205	0	2061	0	2349	0	4292	0	3344	0	1317	0	1187	0	9172	0	1411	0	1666	0	3274	0	2113	0	1900	0	4566	0	2117	0	4217	0	1050	0	1023	0	1010	0	1411	0	1458	0	6215	0	1358	0	1852	0	1006	0	2109	0	4704	0	2250	0	2928	0	6171	0	1278	0	1005	0	1848	0	2481	0	4319	0	4133	0	1265	0	1139	0	1296	0	2402	0	4569	0	3324	0	1134	0	1622	0	1320	0	2099	0	1537	0	3113	0	3367	0	2797	0	1740	0	1365	0	1416	0	9701	0	1423	0	3756	
2	2.54422	2215	2.22026	1415	2.23117	5323	2.42208	1360	2.25801	4046	1.63095	3181	2.16216	1636	2.61842	1321	2.30667	2052	2.71326	2153	6.82222	1501	3.27273	3278	3.27273	3278	2.37037	6188	1.65607	3579	2.33057	5813	2.66667	1329	2.38136	5539	1.88776	2402	2.24441	5374	2.25595	8968	2.76853	9253	2.16216	1635	2.11111	1658	2.29193	10285	2.22277	4512	2.20365	3111	1.53333	1174	2.25815	1637	1.56612	2891	2.78505	3332	2.3483	5040	2.13672	1870	2.16216	1635	1.70985	1760	2.675	1274	2.76833	9248	1.56511	3027	1.42259	1793	2.2199	1411	2.25153	2030	2.56997	2942	4.04242	1272	2.09132	1613	1.55465	3717	2.2199	1411	3.07246	1924	3.46154	1007	3.84337	1205	2.28308	2061	2.33651	2349	2.3767	4292	2.2444	3344	3.76571	1317	5.59167	1187	2.07476	9172	2.2199	1411	2.19027	1666	2.70794	3274	5	2113	1.34667	1900	1.55081	4566	2.92661	2117	2.19631	4217	2.45532	1050	1.5768	1023	3.49296	1010	2.2199	1411	2.22111	1458	2.45893	6215	3.86127	1358	3.0283	1852	5.08696	1006	2.15143	2109	2.32841	4704	2.69831	2250	1.54401	2928	2.27693	6171	2.69286	1278	2.49219	1005	3.07075	1848	2.16893	2481	2.38009	4319	2.26929	4133	2.64583	1265	5.46939	1139	3.83636	1296	1.88776	2402	1.54954	4569	5.28704	3324	3.91558	1134	2.15982	1622	2.61842	1320	1.84234	2099	2.64758	1537	2.20213	3113	2.26493	3367	1.53761	2797	1.72527	1740	2.45455	1365	2.625	1416	2.42038	9701	2.68657	1423	1.56493	3756	
3	5.81333	2215	3.62295	1415	5.03673	5323	8.82	1360	5.32653	4046	4.04651	3181	3.78261	1636	8.16667	1321	3.44872	2052	5.47297	2153	47.4444	1501	9.4186	3278	9.4186	3278	5.14948	6188	6.22047	3579	5.14516	5813	8.26531	1329	4.90909	5539	13.1311	2402	5.06584	5374	6.70937	8968	4.95406	9253	3.76812	1635	3.89552	1658	6.46894	10285	6.9281	4512	4.53488	3111	113.333	1174	4.44595	1637	3.76923	2891	6.48101	3332	4.65789	5040	5.61194	1870	3.76812	1635	29.1081	1760	25.3846	1274	4.95406	9248	3.4	3027	2.77419	1793	3.64286	1411	3.66667	2030	5.82278	2942	3.72	1272	4	1613	3.71717	3717	3.64286	1411	7.77273	1924	9.16327	1007	3.44231	1205	3.6125	2061	5.55	2349	5.20755	4292	5.52344	3344	4.03571	1317	6.95652	1187	4.38397	9172	3.64286	1411	3.78261	1666	6.34568	3274	31.9512	2113	2.5375	1900	3.58667	4566	4.94872	2117	4.73023	4217	121	1050	3.2233	1023	7.4375	1010	3.64286	1411	3.66102	1458	5.18782	6215	4.47273	1358	4.45349	1852	35.5556	1006	5.10638	2109	5.09317	4704	5.56757	2250	3.66138	2928	5.94167	6171	8.63043	1278	7.84615	1005	8.03226	1848	4.98582	2481	5.12739	4319	5.18831	4133	7.87755	1265	40.7778	1139	4.54902	1296	13.1311	2402	3.59111	4569	6.1087	3324	3.46667	1134	3.72857	1622	8.31915	1320	2.04969	2099	5.59259	1537	4.53488	3113	5.3037	3367	3.7191	2797	2.02899	1740	4.83333	1365	4.26316	1416	5.25341	9701	5.04082	1423	3.63	3756	
4	7.96429	2215	4.72727	1415	14.0417	5323	8.95652	1360	16.3333	4046	5.89552	3181	4.68966	1636	9.09091	1321	6.07407	2052	8.21429	2153	122.667	1501	16	3278	16	3278	16.22	6188	26.95	3579	17.2745	5813	10.2	1329	15.5	5539	38.5	2402	14.9857	5374	18.7474	8968	13.6625	9253	4.82143	1635	6.03226	1658	21.3905	10285	37.641	4512	14.0909	3111	1	1174	15.4286	1637	8.97101	2891	7.92593	3332	12.7885	5040	8.14286	1870	4.82143	1635	4	1760	11	1274	13.6625	9248	10.9767	3027	6.7619	1793	6.68182	1411	4.31034	2030	8.42308	2942	6	1272	6.10345	1613	14.4937	3717	6.68182	1411	20.35	1924	15.1667	1007	4.18182	1205	4.48276	2061	9.06061	2349	9.65854	4292	10.525	3344	5.56522	1317	8.3	1187	8.83333	9172	6.68182	1411	4.75862	1666	7.78571	3274	8.16667	2113	7.51724	1900	13.9647	4566	4.72222	2117	11.661	4217	1.33333	1050	6.97674	1023	16.8824	1010	6.68182	1411	6.30435	1458	12.5294	6215	6.08696	1358	7.6	1852	70.1667	1006	6.57895	2109	15.2439	4704	8	2250	8.2029	2928	16.7746	6171	8	1278	3.25	1005	7.07407	1848	14.7222	2481	9.88372	4319	16.5714	4133	8.19048	1265	77.6667	1139	6.18182	1296	38.5	2402	13.9529	4569	5.04167	3324	4.4	1134	4.89286	1622	9.09091	1320	3.9589	2099	4.52941	1537	14.1364	3113	10.2927	3367	8.74627	2797	2.8806	1740	32.4444	1365	4.48276	1416	17.6271	9701	14.6316	1423	14.7436	3756	
5	23.5333	2215	10.3571	1415	10.3125	5323	12.5455	1360	7.33333	4046	9.41304	3181	8.85714	1636	12.4545	1321	12.3077	2052	21.4118	2153	6	1501	14.6	3278	14.6	3278	17.75	6188	27.5	3579	8.5625	5813	12.8	1329	8.33333	5539	40.6667	2402	9.88235	5374	15.7143	8968	17.8214	9253	8.21429	1635	10.4667	1658	18.0741	10285	16.5	4512	6.63636	3111	1	1174	5.71429	1637	17.3333	2891	10.75	3332	7.95455	5040	20.375	1870	8.21429	1635	2	1760	10.5	1274	17.75	9248	8.25	3027	1.25	1793	3.84615	1411	12.2941	2030	9.90909	2942	14.3333	1272	11.1429	1613	8.19355	3717	3.84615	1411	12.1429	1924	13.75	1007	12.5	1205	11.8333	2061	22.1765	2349	16.5625	4292	6.91667	3344	13	1317	17.8333	1187	13.9359	9172	3.84615	1411	8.92857	1666	10.0833	3274	8.85714	2113	1.92857	1900	7.77778	4566	59.6	2117	12.6923	4217	11	1050	4.7	1023	11.4	1010	3.84615	1411	3.76923	1458	17.7059	6215	16.3333	1358	8.8	1852	6	1006	8.3	2109	7.84615	4704	23.2353	2250	15.6667	2928	16.5294	6171	11.4167	1278	2	1005	18.5625	1848	7	2481	16	4319	7.46667	4133	12	1265	6.5	1139	15.4444	1296	40.6667	2402	7.86111	4569	2.44444	3324	13.7778	1134	7.92857	1622	12.4545	1320	1.93548	2099	8.6	1537	6.63636	3113	6.46154	3367	16.6296	2797	1.85714	1740	9.33333	1365	5.5	1416	12.8611	9701	10.2857	1423	8.56667	3756	
6	16	2215	20.25	1415	67	5323	2.88889	1360	31.2	4046	3.58333	3181	43.875	1636	2.88889	1321	57	2052	17.3333	2153	19	1501	44	3278	44	3278	27.5714	6188	55	3579	29.8571	5813	2.57143	1329	33.6	5539	2	2402	65.4286	5374	113	8968	27.5385	9253	40.25	1635	28	1658	87	10285	157.333	4512	100	3111	808	1174	253	1637	2.5	2891	24.5	3332	19.3333	5040	12.6	1870	40.25	1635	42	1760	99.5	1274	27.5385	9248	58.25	3027	3	1793	14.2222	1411	20	2030	23.75	2942	51.6667	1272	30.625	1613	3	3717	14.2222	1411	31	1924	86	1007	40.25	1205	10.2857	2061	11.5	2349	24.8571	4292	31.6	3344	41.25	1317	5.14286	1187	29.4583	9172	14.2222	1411	45.875	1666	24.25	3274	9.5	2113	1.6	1900	3.5	4566	270	2117	12.5	4217	351	1050	10.6667	1023	69.6667	1010	14.2222	1411	14.5556	1458	27.4286	6215	25.5	1358	6.33333	1852	19	1006	9.4	2109	33.4	4704	15.25	2250	2.77778	2928	48.2857	6171	3.42857	1278	471	1005	6.58333	1848	143.5	2481	24.1429	4319	31.8	4133	3.28571	1265	26	1139	51	1296	2	2402	3.5	4569	11.3333	3324	51	1134	40.25	1622	2.88889	1320	13.3125	2099	17	1537	100	3113	31.6	3367	2.5	2797	15.6154	1740	38	1365	9.5	1416	24	9701	23	1423	3	3756	
7	2	2215	141.667	1415	12.25	5323	11	1360	47.3333	4046	8.16667	3181	4	1636	11	1321	189.5	2052	2	2153	NaN	NaN	346.5	3278	346.5	3278	36.6	6188	NaN	NaN	104.6	5813	10.5	1329	35.2	5539	5	2402	12.25	5374	1.5	8968	45.6	9253	15.6667	1635	96.6667	1658	2.5	10285	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.0909	2891	90.75	3332	129	5040	2	1870	15.6667	1635	6	1760	37	1274	45.6	9248	199.5	3027	582.5	1793	57.6667	1411	155.25	2030	81.75	2942	36	1272	126	1613	52.75	3717	57.6667	1411	49.3333	1924	4	1007	34	1205	62.3333	2061	2	2349	43	4292	38	3344	36	1317	34	1187	13.5238	9172	57.6667	1411	4.33333	1666	89	3274	60	2113	1	1900	43.4	4566	5.5	2117	178	4217	NaN	NaN	2	1023	4	1010	57.6667	1411	59.3333	1458	37.4	6215	29	1358	9	1852	NaN	NaN	4.6	2109	39	4704	2	2250	5.63636	2928	209.5	6171	11.5	1278	NaN	NaN	8	1848	NaN	NaN	43.5	4319	48.3333	4133	11	1265	NaN	NaN	36	1296	5	2402	43.4	4569	25	3324	34	1134	22	1622	11	1320	13.6	2099	145	1537	NaN	NaN	38	3367	21.3636	2797	26.7143	1740	236	1365	7.66667	1416	40.2857	9701	2	1423	54	3756	
8	59	2215	1	1415	632	5323	42.6667	1360	151	4046	1.125	3181	166.5	1636	39.3333	1321	NaN	NaN	41	2153	NaN	NaN	1162	3278	1162	3278	146.333	6188	NaN	NaN	437	5813	39	1329	139	5539	NaN	NaN	645	5374	622	8968	114.25	9253	53.5	1635	98	1658	723.5	10285	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.125	2891	308.25	3332	415	5040	48	1870	53.5	1635	NaN	NaN	195.5	1274	114.25	9248	87	3027	NaN	NaN	143.5	1411	1	2030	270.25	2942	15.5	1272	3	1613	23.6667	3717	143.5	1411	1	1924	NaN	NaN	14.5	1205	174.667	2061	65	2349	165	4292	152.5	3344	15.5	1317	3	1187	10.4444	9172	143.5	1411	167	1666	303	3274	NaN	NaN	1	1900	51	4566	116	2117	354	4217	NaN	NaN	2	1023	NaN	NaN	143.5	1411	150	1458	112.75	6215	15.5	1358	8	1852	NaN	NaN	11.1667	2109	186	4704	42	2250	22.7778	2928	NaN	NaN	57	1278	NaN	NaN	40.6667	1848	NaN	NaN	111.667	4319	156.5	4133	58	1265	NaN	NaN	15.5	1296	NaN	NaN	51	4569	12	3324	14.5	1134	54.5	1622	39.3333	1320	5.75	2099	199	1537	NaN	NaN	152.5	3367	1.125	2797	5.75	1740	88	1365	3	1416	172.333	9701	35	1423	25	3756	
9	313	2215	NaN	NaN	NaN	NaN	68	1360	352	4046	1	3181	3	1636	68	1321	NaN	NaN	285	2153	NaN	NaN	NaN	NaN	NaN	NaN	916.5	6188	NaN	NaN	NaN	NaN	67.5	1329	840.5	5539	NaN	NaN	NaN	NaN	NaN	NaN	1290	9253	230	1635	3	1658	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	2891	NaN	NaN	NaN	NaN	276	1870	230	1635	NaN	NaN	NaN	NaN	1290	9248	NaN	NaN	NaN	NaN	3	1411	NaN	NaN	NaN	NaN	2.33333	1272	NaN	NaN	9	3717	3	1411	NaN	NaN	NaN	NaN	2.33333	1205	NaN	NaN	338	2349	416	4292	284.5	3344	2.33333	1317	3	1187	7.5	9172	3	1411	3	1666	NaN	NaN	NaN	NaN	1167	1900	9	4566	NaN	NaN	NaN	NaN	NaN	NaN	129	1023	NaN	NaN	3	1411	3	1458	949	6215	2	1358	11	1852	NaN	NaN	40.6667	2109	679	4704	293	2250	1	2928	NaN	NaN	67	1278	NaN	NaN	75	1848	NaN	NaN	418.5	4319	361.5	4133	66.5	1265	NaN	NaN	2.33333	1296	NaN	NaN	9	4569	768	3324	2.33333	1134	227	1622	68	1320	2.2	2099	NaN	NaN	NaN	NaN	285.5	3367	1	2797	188	1740	NaN	NaN	3	1416	1	9701	199	1423	9	3756	
10	17	2215	NaN	NaN	NaN	NaN	2.2	1360	NaN	NaN	49.1667	3181	NaN	NaN	2.2	1321	NaN	NaN	17	2153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.2	1329	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	1635	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.5	2891	NaN	NaN	NaN	NaN	3	1870	3	1635	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20	2349	NaN	NaN	NaN	NaN	NaN	NaN	118	1187	5.33333	9172	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51	1852	NaN	NaN	16	2109	NaN	NaN	17	2250	2.66667	2928	NaN	NaN	2.2	1278	NaN	NaN	2.2	1848	NaN	NaN	NaN	NaN	NaN	NaN	2.2	1265	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66	3324	NaN	NaN	3	1622	2.2	1320	27	2099	NaN	NaN	NaN	NaN	NaN	NaN	2.5	2797	NaN	NaN	NaN	NaN	158	1416	881	9701	3	1423	NaN	NaN	
