1	0	18	0	17	0	15	0	17	0	19	0	17	0	18	0	20	0	19	0	26	
2	2	18	2	17	13	15	2	17	2	19	2	17	2	18	2	20	2	19	2	26	
3	12	18	11	17	NaN	NaN	13	17	11	19	13	17	10	18	10	20	13	19	12	26	
4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
