2	305821
3	87381
4	37718
5	22387
6	13797
7	10507
8	7258
9	6095
10	3955
11	4035
12	3047
13	2927
14	2209
15	1667
16	1305
17	1474
18	1155
19	1008
20	895
21	959
22	811
23	757
24	637
25	621
26	447
27	515
28	436
29	480
30	316
31	296
32	318
33	299
34	281
35	276
36	223
37	331
38	242
39	217
40	212
41	186
42	162
43	189
44	177
45	174
46	152
47	140
48	106
49	135
50	92
51	140
52	107
53	110
54	89
55	124
56	92
57	112
58	89
59	75
60	70
61	78
62	69
63	102
64	91
65	66
66	96
67	63
68	68
69	32
70	60
71	53
72	94
73	54
74	43
75	36
76	56
77	44
78	64
79	62
80	39
81	73
82	35
83	21
84	34
85	41
86	22
87	34
88	30
89	30
90	48
91	22
92	19
93	24
94	32
95	21
96	34
97	46
98	26
99	20
100	25
101	76
102	40
103	17
104	19
105	27
106	15
107	28
108	15
109	26
110	20
111	11
112	7
113	17
114	28
115	24
116	12
117	13
118	23
119	11
120	18
121	12
122	12
123	11
124	5
125	9
126	14
127	16
128	6
129	12
130	16
131	15
132	14
133	13
134	50
135	8
136	19
137	16
138	13
139	11
140	12
141	15
142	16
143	9
144	11
145	10
146	11
147	12
148	24
149	21
150	8
151	7
152	36
153	4
154	9
155	7
156	24
157	9
158	10
159	8
160	2
161	12
162	15
163	7
164	5
165	6
166	3
167	8
168	4
169	6
170	9
171	8
172	6
173	16
174	7
175	4
176	5
177	4
178	13
179	16
180	8
181	2
182	11
183	8
184	6
185	7
186	10
187	6
188	4
189	5
190	5
191	6
192	4
193	8
195	8
196	7
197	8
198	7
199	7
200	5
201	3
202	3
203	3
204	3
205	4
206	8
207	5
208	3
209	3
210	2
211	1
212	2
213	2
214	6
215	7
216	2
217	2
218	2
219	1
220	1
221	3
222	18
223	3
224	9
225	1
226	4
227	6
229	5
230	1
231	2
232	5
233	2
234	1
235	1
236	6
237	3
238	1
239	2
240	5
241	2
242	5
243	4
244	7
245	4
246	5
247	2
248	3
249	4
250	12
251	3
252	5
253	2
254	2
255	3
256	4
257	1
258	3
259	6
260	7
261	3
262	4
263	5
264	3
265	2
266	2
267	2
268	1
269	17
270	3
272	2
274	2
275	1
276	2
277	4
278	1
279	1
281	1
282	2
283	6
284	2
285	4
286	4
287	5
288	7
289	6
290	7
291	3
292	3
293	2
294	4
295	6
297	3
298	2
299	2
300	1
301	2
302	2
304	12
305	13
306	13
307	7
308	2
309	7
310	2
311	6
312	7
313	4
314	2
315	5
316	3
318	9
319	8
320	10
321	2
322	2
323	6
324	3
325	5
326	2
327	6
328	4
329	3
330	4
331	2
332	1
333	3
334	1
335	1
336	5
337	3
338	4
339	1
340	1
341	3
342	4
343	4
344	2
345	1
346	4
347	2
348	6
349	2
350	9
351	2
352	7
353	5
354	1
355	3
356	2
357	2
358	3
359	1
360	6
361	2
362	1
363	4
364	3
365	1
368	4
369	3
370	3
371	1
373	1
374	1
375	2
376	6
377	1
378	5
380	4
381	1
382	2
384	1
385	5
386	2
387	4
388	2
389	5
390	18
391	9
392	5
393	1
394	2
395	1
396	1
397	4
398	1
399	3
400	1
402	1
404	2
405	1
408	2
409	1
411	1
413	2
414	4
415	2
416	3
418	3
419	3
420	2
421	2
423	8
424	2
427	1
430	3
431	2
432	2
433	5
434	2
436	1
437	3
438	2
439	1
440	2
441	5
444	1
445	1
446	2
447	3
449	1
451	5
453	7
454	4
455	1
456	3
457	3
459	3
460	1
461	4
462	2
464	2
465	1
467	3
473	1
474	1
475	1
476	2
479	1
481	1
482	2
483	2
488	2
490	1
491	2
492	2
493	1
495	2
496	1
497	1
498	2
500	1
503	2
504	1
506	1
507	1
508	1
509	1
510	1
511	2
512	1
513	1
514	1
515	2
516	1
517	1
521	2
522	2
525	1
526	1
529	3
532	1
533	3
534	1
535	1
538	1
539	2
540	1
543	2
545	1
551	1
555	1
556	1
557	3
561	1
562	1
563	3
565	3
566	4
567	3
569	1
570	2
571	2
572	2
573	1
574	1
576	3
577	2
583	1
585	1
586	1
587	1
588	1
589	1
590	2
593	1
596	2
597	2
601	1
602	2
604	2
605	1
606	2
609	1
610	1
611	2
612	2
616	1
619	2
621	1
623	1
628	1
631	1
633	3
634	1
635	1
640	1
641	1
646	1
647	1
651	2
653	1
655	1
657	2
658	2
659	2
660	3
661	2
662	3
664	2
668	1
669	2
672	1
678	2
679	1
682	3
683	1
687	1
688	1
691	2
695	1
698	1
700	3
701	1
704	1
707	2
709	1
711	1
713	1
714	1
715	1
716	2
718	2
720	1
722	1
723	2
725	3
726	1
727	1
728	1
731	1
732	2
738	1
740	1
742	1
743	1
744	1
757	1
761	1
762	2
764	2
774	1
777	1
784	3
792	1
797	2
799	1
805	2
811	1
812	1
824	1
833	1
850	1
851	1
852	1
853	2
855	1
856	1
858	1
859	2
861	1
867	1
871	1
873	3
875	1
877	1
879	1
880	1
884	1
887	1
890	1
897	8
899	1
905	1
916	1
926	1
932	1
937	1
941	1
959	1
964	1
975	1
979	1
981	2
991	1
993	1
994	1
996	1
1005	1
1006	1
1007	1
1009	1
1010	1
1023	1
1035	1
1050	1
1057	10
1069	1
1078	1
1080	1
1082	1
1134	1
1136	2
1139	1
1153	1
1174	1
1187	1
1205	1
1265	1
1272	2
1274	1
1278	1
1296	1
1297	1
1312	1
1317	1
1320	1
1321	1
1329	1
1335	1
1358	1
1360	1
1365	1
1411	4
1415	2
1416	1
1423	1
1458	1
1501	1
1505	1
1537	1
1588	1
1613	1
1622	1
1635	2
1636	1
1637	1
1658	1
1666	1
1740	1
1760	1
1793	1
1797	1
1848	1
1852	1
1870	1
1900	1
1924	1
1992	1
2030	1
2052	1
2061	1
2071	1
2085	1
2099	1
2109	1
2113	1
2117	1
2153	1
2163	1
2215	1
2224	2
2250	1
2349	1
2402	2
2481	1
2543	1
2797	1
2891	1
2928	1
2942	1
3027	1
3111	1
3113	1
3181	1
3274	1
3278	2
3324	1
3332	1
3344	1
3367	1
3579	1
3690	1
3717	1
3756	1
4046	1
4133	1
4217	1
4292	1
4319	1
4512	1
4566	1
4569	1
4704	1
5040	1
5323	1
5374	1
5539	1
5813	1
6171	1
6188	1
6215	1
8968	1
9172	1
9248	1
9253	1
9701	1
10285	1
12522	2
