2	0.56474
3	0.192144
4	0.0746688
5	0.0444684
6	0.0251349
7	0.0183689
8	0.0123097
9	0.0100437
10	0.00714854
11	0.00584994
12	0.00475784
13	0.00407736
14	0.00326521
15	0.00274272
16	0.00234635
17	0.00226181
18	0.00166587
19	0.00178644
20	0.00137621
21	0.00124039
22	0.00109626
23	0.00106161
24	0.000939649
25	0.000867582
26	0.000792742
27	0.0006985
28	0.000681869
29	0.000532191
30	0.000426861
31	0.000512788
32	0.00044765
33	0.000436563
34	0.000363109
35	0.000407458
36	0.00035618
37	0.000313216
38	0.000306287
39	0.000292428
40	0.000274411
41	0.000307673
42	0.000261938
43	0.000243921
44	0.000200957
45	0.000194028
46	0.000181555
47	0.000160766
48	0.000146907
49	0.000148293
50	0.000142749
51	0.00012889
52	0.000171853
53	0.000133048
54	0.000120574
55	0.000153836
56	0.000127504
57	0.000116417
58	9.97857e-05
59	8.17689e-05
60	0.000112259
61	9.97857e-05
62	8.31548e-05
63	9.14703e-05
64	0.000110873
65	9.70139e-05
66	9.14703e-05
67	9.28562e-05
68	8.45407e-05
69	9.28562e-05
70	9.42421e-05
71	7.34534e-05
72	8.31548e-05
73	6.65238e-05
74	8.31548e-05
75	6.92957e-05
76	6.23661e-05
77	5.54365e-05
78	6.23661e-05
79	4.98929e-05
80	5.95943e-05
81	6.51379e-05
82	6.51379e-05
83	4.98929e-05
84	5.26647e-05
85	5.12788e-05
86	7.06816e-05
87	5.82083e-05
88	4.7121e-05
89	4.15774e-05
90	5.40506e-05
91	5.26647e-05
92	4.7121e-05
93	3.74197e-05
94	4.98929e-05
95	3.74197e-05
96	3.88056e-05
97	3.88056e-05
98	2.63323e-05
99	3.60337e-05
100	3.04901e-05
101	4.29633e-05
102	2.63323e-05
103	4.01915e-05
104	1.94028e-05
105	3.74197e-05
106	3.04901e-05
107	4.15774e-05
108	2.91042e-05
109	2.35605e-05
110	2.35605e-05
111	2.91042e-05
112	2.77183e-05
113	2.63323e-05
114	3.1876e-05
115	2.35605e-05
116	2.49464e-05
117	2.77183e-05
118	2.07887e-05
119	2.21746e-05
120	4.7121e-05
121	2.91042e-05
122	2.07887e-05
123	1.94028e-05
124	9.70139e-06
125	1.6631e-05
126	1.94028e-05
127	1.10873e-05
128	1.80169e-05
129	9.70139e-06
130	1.24732e-05
131	2.07887e-05
132	1.94028e-05
133	1.80169e-05
134	1.6631e-05
135	2.21746e-05
136	2.07887e-05
137	2.21746e-05
138	1.94028e-05
139	1.6631e-05
140	1.24732e-05
141	1.5245e-05
142	1.6631e-05
143	1.38591e-05
144	2.77183e-05
145	4.15774e-06
146	1.94028e-05
147	1.6631e-05
148	1.38591e-05
149	1.94028e-05
150	6.92957e-06
151	1.6631e-05
152	8.31548e-06
153	1.24732e-05
154	1.38591e-05
155	2.35605e-05
156	2.21746e-05
157	1.38591e-05
158	1.6631e-05
159	1.80169e-05
160	1.94028e-05
161	9.70139e-06
162	1.5245e-05
163	1.6631e-05
164	9.70139e-06
165	1.80169e-05
166	1.24732e-05
167	4.15774e-06
168	1.24732e-05
169	1.10873e-05
170	2.77183e-05
171	8.31548e-06
172	1.24732e-05
173	1.38591e-05
174	1.5245e-05
175	2.77183e-06
176	1.38591e-05
177	1.6631e-05
178	1.10873e-05
179	9.70139e-06
180	1.24732e-05
181	1.10873e-05
182	8.31548e-06
183	8.31548e-06
184	9.70139e-06
185	1.10873e-05
186	1.6631e-05
187	8.31548e-06
188	1.80169e-05
189	4.15774e-06
190	5.54365e-06
191	6.92957e-06
192	8.31548e-06
193	9.70139e-06
194	2.77183e-06
195	6.92957e-06
196	6.92957e-06
197	1.10873e-05
198	6.92957e-06
199	4.15774e-06
200	8.31548e-06
201	9.70139e-06
202	4.15774e-06
203	6.92957e-06
204	9.70139e-06
205	1.10873e-05
206	5.54365e-06
207	8.31548e-06
208	1.38591e-06
209	2.77183e-06
210	1.10873e-05
211	5.54365e-06
212	1.38591e-06
213	1.24732e-05
214	2.77183e-06
215	1.38591e-06
216	8.31548e-06
217	5.54365e-06
218	6.92957e-06
219	1.10873e-05
220	9.70139e-06
221	1.10873e-05
222	5.54365e-06
223	6.92957e-06
224	6.92957e-06
225	9.70139e-06
226	5.54365e-06
227	5.54365e-06
228	9.70139e-06
229	8.31548e-06
230	6.92957e-06
231	1.38591e-06
232	5.54365e-06
233	9.70139e-06
234	2.77183e-06
235	2.77183e-06
236	2.77183e-06
237	8.31548e-06
238	1.38591e-06
239	5.54365e-06
240	1.38591e-05
