0	0.136593
1	0.798839
2	0.0547595
3	0.00743698
4	0.00115428
5	0.000423422
6	0.000290977
7	0.000105956
8	0.00015492
9	3.77267e-05
10	9.9133e-05
11	1.88634e-05
12	1.44485e-05
13	9.63235e-06
14	8.42831e-06
15	4.81618e-06
16	2.40809e-06
17	5.61887e-06
18	3.21078e-06
19	2.40809e-06
20	3.61213e-06
21	2.00674e-06
22	2.00674e-06
23	8.02696e-07
24	8.02696e-07
25	8.02696e-07
26	4.01348e-07
27	2.80944e-06
28	1.60539e-06
29	2.80944e-06
30	8.02696e-07
32	8.02696e-07
33	3.21078e-06
34	4.01348e-07
35	8.02696e-07
36	4.01348e-07
38	1.20404e-06
40	1.60539e-06
47	4.01348e-07
49	4.01348e-07
51	4.01348e-07
53	4.01348e-07
54	8.02696e-07
63	4.01348e-07
65	8.02696e-07
74	4.01348e-07
77	4.01348e-07
83	4.01348e-07
85	4.01348e-07
88	4.01348e-07
92	4.01348e-07
93	4.01348e-07
104	4.01348e-07
114	4.01348e-07
184	4.01348e-07
199	4.01348e-07
